1000000736541	M	20	에스프레소 베리에이션	콜드브루라떼	1.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	레몬셔벗에이드	3.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	복숭아에이드	1.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	상그리아에이드	7.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	스트로베리초콜릿프라페	1.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	스트로베리피치프라페	1.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	요거트프라페	1.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	음료	자몽에이드	4.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	티 베리에이션	시그니처뱅쇼	26.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	티 베리에이션	카모마일	18.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
1000000736541	M	20	티 베리에이션	프렌치얼그레이	3.0	0.0	0.0	124.0	70.0	39.0	12.0	0.0
9990018261250	F	60	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	에스프레소 베리에이션	아메리카노	56.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	에스프레소 베리에이션	카라멜치즈크림라떼	3.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	에스프레소 베리에이션	카페라떼	116.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	음료	블루베리요거트드링크	1.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	음료	쑥라떼	2.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	음료	우유	3.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	음료	플레인요거트드링크	2.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	티 베리에이션	그나와민트티	2.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	티 베리에이션	시그니처뱅쇼	21.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	티 베리에이션	오렌지자몽티	2.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	티 베리에이션	제주유기농녹차	2.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
9990018261250	F	60	티 베리에이션	카모마일	10.0	0.0	118.0	72.0	20.0	11.0	0.0	0.0
1000001969651	M	20	에스프레소 베리에이션	바닐라카페라떼	12.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
1000001969651	M	20	에스프레소 베리에이션	아메리카노	5.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
1000001969651	M	20	에스프레소 베리에이션	아이스크림카페라떼	1.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
1000001969651	M	20	에스프레소 베리에이션	카페라떼	2.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
1000001969651	M	20	에스프레소 베리에이션	콜드브루	8.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
1000001969651	M	20	음료	스트로베리초콜릿프라페	1.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
1000001969651	M	20	음료	초콜릿라떼	3.0	0.0	6.0	18.0	5.0	3.0	0.0	0.0
9990007401486	M	30	에스프레소 베리에이션	달고나카페라떼	1.0	0.0	26.0	37.0	15.0	11.0	0.0	0.0
9990007401486	M	30	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	26.0	37.0	15.0	11.0	0.0	0.0
9990007401486	M	30	에스프레소 베리에이션	아메리카노	50.0	0.0	26.0	37.0	15.0	11.0	0.0	0.0
