cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
9990008172199	F	30	티 베리에이션	애플민트티	11.0	0.0	79.0	60.0	9.0	0.0	0.0	0.0
9990008172199	F	30	티 베리에이션	허니레몬아이스티	1.0	0.0	79.0	60.0	9.0	0.0	0.0	0.0
9990008172199	F	30	티 베리에이션	허니레몬티	1.0	0.0	79.0	60.0	9.0	0.0	0.0	0.0
1000000816923	M	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	에스프레소 베리에이션	아메리카노	23.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	에스프레소 베리에이션	카라멜마끼아또	5.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	에스프레소 베리에이션	카페모카	1.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	모카칩커피프라페	1.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	스트로베리초콜릿프라페	6.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	스트로베리피치프라페	2.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	초코밀크쉐이크	5.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	초콜릿라떼	2.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	카라멜커피프라페	1.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	키위바나나주스	1.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000816923	M	20	음료	플레인요거트드링크	1.0	0.0	0.0	26.0	13.0	9.0	1.0	0.0
1000000693225	F	20	에스프레소 베리에이션	아메리카노	8.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	고구마라떼	4.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	복숭아에이드	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	샤인머스캣청포도에이드	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	쑥라떼	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	오렌지자몽주스	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	음료	초코밀크쉐이크	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	티 베리에이션	그린티라떼	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
1000000693225	F	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	1.0	0.0	2.0	11.0	5.0	0.0
9990005786705	F	30	에스프레소 베리에이션	숏카페라떼	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	에스프레소 베리에이션	아메리카노	46.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	에스프레소 베리에이션	오늘의커피	27.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	에스프레소 베리에이션	카페라떼	23.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	에스프레소 베리에이션	콜드브루	2.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	에스프레소 베리에이션	콜드브루라떼	6.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	에스프레소 베리에이션	흑임자카페라떼	2.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	고구마라떼	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	생딸기가득주스	10.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	수박주스	2.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	스트로베리초콜릿프라페	4.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	스트로베리피치프라페	2.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	제주말차프라페	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	음료	초콜릿라떼	2.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	티 베리에이션	레몬블루밍티	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	티 베리에이션	애플민트티	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	티 베리에이션	크림카라멜	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990005786705	F	30	티 베리에이션	프렌치얼그레이	1.0	3.0	49.0	39.0	26.0	12.0	4.0	0.0
9990014351056	M	20	에스프레소 베리에이션	아메리카노	159.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990014351056	M	20	에스프레소 베리에이션	카라멜치즈크림라떼	1.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990014351056	M	20	음료	초코밀크쉐이크	1.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990014351056	M	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	7.0	67.0	71.0	17.0	0.0	0.0
9990001308674	F	40	에스프레소 베리에이션	아메리카노	55.0	0.0	53.0	1.0	0.0	1.0	0.0	0.0
1000000459274	F	30	에스프레소 베리에이션	아메리카노	30.0	0.0	23.0	8.0	1.0	0.0	0.0	0.0
1000000459274	F	30	음료	키위바나나주스	1.0	0.0	23.0	8.0	1.0	0.0	0.0	0.0
1000000459274	F	30	티 베리에이션	유자레몬티	1.0	0.0	23.0	8.0	1.0	0.0	0.0	0.0
1000000782171	M	30	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	에스프레소 베리에이션	숏카페라떼	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	에스프레소 베리에이션	아메리카노	12.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	에스프레소 베리에이션	카페라떼	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	에스프레소 베리에이션	콜드브루	2.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	음료	데일리오트바나나프라페	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	음료	민트초코프라페	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	음료	스트로베리초콜릿프라페	2.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	음료	펌킨프라페	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000782171	M	30	티 베리에이션	그린티라떼	1.0	0.0	0.0	2.0	18.0	3.0	0.0	1.0
1000000300262	F	50	에스프레소 베리에이션	아메리카노	50.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	에스프레소 베리에이션	카페라떼	2.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	음료	자몽에이드	4.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	음료	초콜릿라떼	1.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	티 베리에이션	오렌지자몽티	1.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
1000000300262	F	50	티 베리에이션	유자레몬티	1.0	0.0	0.0	12.0	24.0	24.0	4.0	0.0
