1000001801877	F	20	에스프레소 베리에이션	카페라떼	1.0	0.0	0.0	10.0	46.0	10.0	2.0	0.0
1000001801877	F	20	음료	오렌지에이드	1.0	0.0	0.0	10.0	46.0	10.0	2.0	0.0
1000001801877	F	20	음료	자몽에이드	1.0	0.0	0.0	10.0	46.0	10.0	2.0	0.0
1000001801877	F	20	티 베리에이션	허니레몬티	1.0	0.0	0.0	10.0	46.0	10.0	2.0	0.0
1000000530649	F	50	에스프레소 베리에이션	아메리카노	32.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	에스프레소 베리에이션	카페라떼	1.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	음료	생딸기가득주스	1.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	음료	샤인머스캣청포도에이드	1.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	음료	스트로베리초콜릿프라페	2.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	음료	오렌지자몽주스	3.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	티 베리에이션	오렌지자몽티	1.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	티 베리에이션	유자레몬티	1.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	티 베리에이션	카모마일	5.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
1000000530649	F	50	티 베리에이션	허니레몬티	3.0	0.0	17.0	9.0	16.0	4.0	4.0	0.0
9990004178886	F	30	에스프레소 베리에이션	바닐라카페라떼	7.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	에스프레소 베리에이션	스페니쉬연유카페라떼	3.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	에스프레소 베리에이션	아메리카노	13.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	에스프레소 베리에이션	카페라떼	3.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	로얄밀크티쉐이크	20.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	민트초코프라페	2.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	바닐라밀크쉐이크	5.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	스트로베리피치프라페	12.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	오렌지에이드	3.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	제주말차프라페	2.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	음료	카라멜커피프라페	25.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	티 베리에이션	로얄밀크티	1.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
9990004178886	F	30	티 베리에이션	아이스버블밀크티	1.0	45.0	18.0	18.0	11.0	5.0	0.0	0.0
1000000120229	F	30	에스프레소 베리에이션	스페니쉬연유카페라떼	2.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	에스프레소 베리에이션	아메리카노	43.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	에스프레소 베리에이션	아이스크림카페라떼	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	에스프레소 베리에이션	카페라떼	3.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	에스프레소 베리에이션	카페모카	7.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	에스프레소 베리에이션	카푸치노	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	고구마라떼	2.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	복숭아에이드	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	샤인머스캣청포도에이드	2.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	스트로베리라떼	2.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	쑥라떼	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	오렌지자몽주스	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	카라멜커피프라페	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	음료	플레인요거트드링크	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	1837블랙티	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	TWG시나몬블랙티	3.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	그린티라떼	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	시그니처뱅쇼	3.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	오렌지자몽티	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	유자레몬티	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	잉글리쉬브렉퍼스트	1.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000120229	F	30	티 베리에이션	제주유기농녹차	10.0	0.0	1.0	13.0	2.0	37.0	37.0	0.0
1000000209387	M	40	에스프레소 베리에이션	아메리카노	35.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000209387	M	40	에스프레소 베리에이션	카페라떼	2.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000209387	M	40	에스프레소 베리에이션	흑임자카페라떼	4.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000209387	M	40	음료	생딸기가득주스	1.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000209387	M	40	음료	수박주스	2.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000209387	M	40	음료	오렌지에이드	1.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000209387	M	40	티 베리에이션	애플민트티	1.0	0.0	0.0	6.0	29.0	10.0	1.0	0.0
1000000773941	F	30	에스프레소 베리에이션	아메리카노	2.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000773941	F	30	에스프레소 베리에이션	카라멜치즈크림라떼	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000773941	F	30	음료	고구마라떼	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000773941	F	30	음료	민트초코프라페	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000773941	F	30	음료	스트로베리피치프라페	2.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000773941	F	30	음료	키위바나나주스	1.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000773941	F	30	티 베리에이션	카모마일	3.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0
1000000590690	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	5.0	15.0	11.0	7.0	5.0	0.0
1000000590690	F	20	에스프레소 베리에이션	아메리카노	20.0	0.0	5.0	15.0	11.0	7.0	5.0	0.0
1000000590690	F	20	에스프레소 베리에이션	콜드브루	19.0	0.0	5.0	15.0	11.0	7.0	5.0	0.0
1000000590690	F	20	티 베리에이션	그나와민트티	1.0	0.0	5.0	15.0	11.0	7.0	5.0	0.0
1000000590690	F	20	티 베리에이션	로얄밀크티	2.0	0.0	5.0	15.0	11.0	7.0	5.0	0.0
9990017370240	F	50	에스프레소 베리에이션	아메리카노	22.0	0.0	4.0	0.0	8.0	25.0	40.0	4.0
9990017370240	F	50	에스프레소 베리에이션	카페라떼	58.0	0.0	4.0	0.0	8.0	25.0	40.0	4.0
9990017370240	F	50	음료	오렌지자몽주스	1.0	0.0	4.0	0.0	8.0	25.0	40.0	4.0
9990017537599	F	40	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	0.0	13.0	0.0	2.0	2.0	0.0
9990017537599	F	40	에스프레소 베리에이션	아메리카노	3.0	0.0	0.0	13.0	0.0	2.0	2.0	0.0
9990017537599	F	40	음료	망고바나나라떼	1.0	0.0	0.0	13.0	0.0	2.0	2.0	0.0
