cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
1000000433563	M	50	음료	고구마라떼	1.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
1000000433563	M	50	음료	자몽에이드	2.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
1000000433563	M	50	음료	초콜릿라떼	1.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
1000000433563	M	50	티 베리에이션	오렌지자몽티	1.0	0.0	3.0	10.0	6.0	0.0	9.0	0.0
9990013534282	F	20	에스프레소 베리에이션	달고나카페라떼	13.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	바닐라카페라떼	8.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	스페니쉬연유카페라떼	2.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	아메리카노	41.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	카페라떼	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	카페모카	3.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	에스프레소 베리에이션	카푸치노	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	로얄밀크티쉐이크	6.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	블루밍요거트피치프라페	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	생딸기가득주스	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	샤인머스캣청포도에이드	2.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	스트로베리라떼	3.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	스트로베리초콜릿프라페	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	스트로베리피치프라페	3.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990013534282	F	20	음료	자몽에이드	1.0	0.0	0.0	31.0	23.0	13.0	21.0	0.0
9990003600959	F	50	에스프레소 베리에이션	아메리카노	32.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	에스프레소 베리에이션	카페라떼	6.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	음료	망고프라페	1.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	음료	복숭아에이드	1.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	음료	블루밍요거트피치프라페	1.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	음료	펌킨프라페	1.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	티 베리에이션	1837블랙티	1.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	티 베리에이션	애플민트티	6.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	티 베리에이션	프렌치얼그레이	6.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
9990003600959	F	50	티 베리에이션	허니레몬티	1.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0
1000001212075	F	40	에스프레소 베리에이션	달고나카페라떼	2.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	에스프레소 베리에이션	아메리카노	18.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	에스프레소 베리에이션	카페라떼	1.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	음료	모카칩커피프라페	2.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	음료	스트로베리초콜릿프라페	1.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	음료	자몽에이드	4.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	음료	초콜릿라떼	1.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	티 베리에이션	그나와민트티	2.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	티 베리에이션	시그니처뱅쇼	2.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	티 베리에이션	오렌지자몽티	11.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
1000001212075	F	40	티 베리에이션	허니레몬티	1.0	0.0	7.0	20.0	9.0	9.0	0.0	0.0
9990014380488	M	40	에스프레소 베리에이션	아메리카노	47.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	에스프레소 베리에이션	카페라떼	28.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	에스프레소 베리에이션	카페모카	1.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	에스프레소 베리에이션	카푸치노	2.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	TWG시나몬블랙티	1.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	로얄밀크티	2.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	시그니처뱅쇼	2.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	애플민트티	1.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	오렌지자몽티	2.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990014380488	M	40	티 베리에이션	유자레몬티	1.0	0.0	2.0	39.0	5.0	41.0	0.0	0.0
9990022682294	F	20	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	에스프레소 베리에이션	아메리카노	34.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	에스프레소 베리에이션	카페모카	3.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	에스프레소 베리에이션	콜드브루	2.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	고구마라떼	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	레몬셔벗에이드	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	모카칩커피프라페	3.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	민트초코프라페	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	바닐라밀크쉐이크	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	블루베리요거트드링크	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	상그리아에이드	3.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	생딸기가득주스	2.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	샤인머스캣청포도에이드	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	스트로베리초콜릿프라페	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
9990022682294	F	20	음료	요거트프라페	1.0	0.0	20.0	24.0	3.0	8.0	3.0	0.0
