cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
9990023527761	F	20	음료	스트로베리라떼	2.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	스트로베리초콜릿프라페	1.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	쑥라떼	3.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	오렌지에이드	1.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	초코밀크쉐이크	1.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	커피밀크쉐이크	4.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	음료	키위바나나주스	1.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	티 베리에이션	그린티라떼	1.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
9990023527761	F	20	티 베리에이션	로얄밀크티	2.0	0.0	8.0	40.0	21.0	21.0	8.0	0.0
1000000136954	F	40	에스프레소 베리에이션	달고나카페라떼	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	에스프레소 베리에이션	아메리카노	4.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	에스프레소 베리에이션	카페라떼	8.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	에스프레소 베리에이션	카페모카	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	레몬셔벗에이드	2.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	민트초코프라페	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	바닐라밀크쉐이크	3.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	복숭아에이드	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	상그리아에이드	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	샤인머스캣청포도에이드	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	오렌지자몽주스	2.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	자몽에이드	2.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000136954	F	40	음료	카라멜팝커피프라페	1.0	0.0	2.0	10.0	10.0	6.0	1.0	0.0
1000000445440	F	20	에스프레소 베리에이션	아메리카노	63.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	에스프레소 베리에이션	콜드브루	26.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	로얄밀크티쉐이크	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	바닐라밀크쉐이크	0.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	상그리아에이드	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	스트로베리라떼	2.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	스트로베리초콜릿프라페	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	스트로베리피치프라페	8.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	음료	자몽에이드	2.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	티 베리에이션	로얄밀크티	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	티 베리에이션	제주유기농녹차	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
1000000445440	F	20	티 베리에이션	허니레몬티	1.0	0.0	0.0	37.0	14.0	57.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	바닐라카페라떼	5.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	아메리카노	25.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	오트화이트카페라떼	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	카페라떼	18.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	카페모카	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	에스프레소 베리에이션	콜드브루	2.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	음료	생딸기가득주스	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	음료	스트로베리라떼	4.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	음료	자몽에이드	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	음료	치즈크럼블딸기쉐이크	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	티 베리에이션	시그니처뱅쇼	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	티 베리에이션	오렌지자몽티	1.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	티 베리에이션	카모마일	2.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990001280423	M	30	티 베리에이션	크림카라멜	3.0	0.0	16.0	20.0	18.0	14.0	0.0	0.0
9990005428213	F	40	에스프레소 베리에이션	바닐라카페라떼	9.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	에스프레소 베리에이션	아메리카노	9.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	에스프레소 베리에이션	카라멜마끼아또	3.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	에스프레소 베리에이션	카페라떼	18.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	티 베리에이션	TWG시나몬블랙티	2.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	티 베리에이션	시그니처뱅쇼	9.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	티 베리에이션	애플민트티	1.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
9990005428213	F	40	티 베리에이션	허니레몬티	1.0	0.0	29.0	8.0	7.0	7.0	2.0	0.0
1000000273978	M	60	에스프레소 베리에이션	아메리카노	68.0	0.0	44.0	6.0	9.0	13.0	0.0	0.0
1000000273978	M	60	에스프레소 베리에이션	카페라떼	2.0	0.0	44.0	6.0	9.0	13.0	0.0	0.0
1000000273978	M	60	티 베리에이션	카모마일	1.0	0.0	44.0	6.0	9.0	13.0	0.0	0.0
1000000273978	M	60	티 베리에이션	프렌치얼그레이	1.0	0.0	44.0	6.0	9.0	13.0	0.0	0.0
1000001015210	F	20	에스프레소 베리에이션	달고나카페라떼	3.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	에스프레소 베리에이션	아메리카노	8.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	에스프레소 베리에이션	카페라떼	7.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	에스프레소 베리에이션	카페모카	6.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	음료	모카칩커피프라페	2.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	음료	스트로베리라떼	3.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	음료	초콜릿라떼	1.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
1000001015210	F	20	티 베리에이션	프렌치얼그레이	1.0	0.0	5.0	13.0	5.0	5.0	4.0	0.0
9990016309580	M	30	에스프레소 베리에이션	숏카페라떼	1.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990016309580	M	30	에스프레소 베리에이션	아메리카노	12.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
9990016309580	M	30	에스프레소 베리에이션	카페라떼	3.0	3.0	4.0	7.0	3.0	1.0	0.0	0.0
