cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
1000000142071	F	30	에스프레소 베리에이션	카페라떼	16.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	에스프레소 베리에이션	콜드브루	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	음료	고구마라떼	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	음료	블루베리요거트드링크	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	음료	생딸기가득주스	2.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	음료	오렌지자몽주스	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	티 베리에이션	애플민트티	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	티 베리에이션	오렌지자몽티	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	티 베리에이션	카모마일	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
1000000142071	F	30	티 베리에이션	크림카라멜	1.0	0.0	1.0	24.0	6.0	7.0	0.0	0.0
9990024351170	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	에스프레소 베리에이션	아메리카노	3.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	에스프레소 베리에이션	흑임자카페라떼	1.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	음료	레몬셔벗에이드	1.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	음료	모카칩커피프라페	2.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	음료	스트로베리피치프라페	7.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990024351170	F	20	음료	요거트프라페	2.0	0.0	0.0	5.0	5.0	4.0	3.0	0.0
9990002535541	M	40	에스프레소 베리에이션	달고나카페라떼	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	데일리오트코코넛라떼	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	스페니쉬연유카페라떼	4.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	아메리카노	74.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	아이스크림카페라떼	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	오트화이트카페라떼	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	카페라떼	15.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	콜드브루	39.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	에스프레소 베리에이션	콜드브루라떼	6.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	레몬셔벗에이드	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	망고바나나라떼	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	바닐라밀크쉐이크	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	복숭아에이드	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	상그리아에이드	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	샤인머스캣청포도에이드	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	스트로베리초콜릿프라페	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	오렌지에이드	4.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	오렌지자몽주스	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	자몽에이드	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	초코밀크쉐이크	8.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	초콜릿라떼	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	치즈크럼블딸기쉐이크	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	음료	플레인요거트드링크	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	1837블랙티	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	그나와민트티	5.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	로얄밀크티	8.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	시그니처뱅쇼	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	아이스버블밀크티	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	애플민트티	15.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	오렌지자몽티	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	유자레몬티	3.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	잉글리쉬브렉퍼스트	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	제주유기농녹차	2.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	카모마일	4.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	크림카라멜	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	프렌치얼그레이	5.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	허니레몬아이스티	1.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
9990002535541	M	40	티 베리에이션	허니레몬티	4.0	0.0	38.0	89.0	22.0	96.0	0.0	0.0
1000001549528	F	30	에스프레소 베리에이션	달고나카페라떼	1.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	에스프레소 베리에이션	바닐라카페라떼	3.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	에스프레소 베리에이션	카라멜마끼아또	4.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	에스프레소 베리에이션	카페모카	1.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	음료	망고바나나라떼	1.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	음료	모카칩커피프라페	1.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	음료	쑥라떼	3.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000001549528	F	30	음료	초콜릿라떼	6.0	0.0	0.0	3.0	2.0	15.0	0.0	0.0
1000000020847	M	30	에스프레소 베리에이션	바닐라카페라떼	22.0	0.0	2.0	64.0	13.0	0.0	0.0	0.0
1000000020847	M	30	에스프레소 베리에이션	아메리카노	42.0	0.0	2.0	64.0	13.0	0.0	0.0	0.0
1000000020847	M	30	에스프레소 베리에이션	카페라떼	14.0	0.0	2.0	64.0	13.0	0.0	0.0	0.0
