cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
9990002749072	F	40	음료	생딸기가득주스	1.0	0.0	3.0	5.0	12.0	9.0	5.0	0.0
9990002749072	F	40	음료	자몽에이드	1.0	0.0	3.0	5.0	12.0	9.0	5.0	0.0
9990002749072	F	40	티 베리에이션	애플민트티	1.0	0.0	3.0	5.0	12.0	9.0	5.0	0.0
9990003468355	F	30	에스프레소 베리에이션	바닐라카페라떼	4.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	스페니쉬연유카페라떼	6.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	아메리카노	5.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	카라멜치즈크림라떼	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	카페라떼	2.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	콜드브루	12.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	콜드브루라떼	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	에스프레소 베리에이션	흑임자카페라떼	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	음료	고구마라떼	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	음료	로얄밀크티쉐이크	2.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	음료	블루밍요거트피치프라페	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	음료	스트로베리초콜릿프라페	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	음료	오렌지자몽주스	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	음료	초콜릿라떼	3.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	TWG시나몬블랙티	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	그린티라떼	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	레몬블루밍티	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	로얄밀크티	2.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	애플민트티	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
9990003468355	F	30	티 베리에이션	유자레몬티	1.0	0.0	0.0	43.0	0.0	4.0	2.0	0.0
1000000121202	F	20	에스프레소 베리에이션	바닐라카페라떼	2.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	에스프레소 베리에이션	아메리카노	16.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	에스프레소 베리에이션	카페라떼	3.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	에스프레소 베리에이션	카페모카	1.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	고구마라떼	1.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	레몬셔벗에이드	1.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	샤인머스캣청포도에이드	1.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	스트로베리초콜릿프라페	4.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	자몽에이드	2.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	제주말차프라페	1.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
1000000121202	F	20	음료	초코밀크쉐이크	2.0	0.0	0.0	11.0	10.0	10.0	2.0	1.0
9990009477512	M	30	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	6.0	9.0	6.0	2.0	0.0	0.0
9990009477512	M	30	에스프레소 베리에이션	아메리카노	20.0	0.0	6.0	9.0	6.0	2.0	0.0	0.0
9990009477512	M	30	음료	로얄밀크티쉐이크	1.0	0.0	6.0	9.0	6.0	2.0	0.0	0.0
9990009477512	M	30	음료	민트초코프라페	1.0	0.0	6.0	9.0	6.0	2.0	0.0	0.0
9990006921439	F	40	에스프레소 베리에이션	바닐라카페라떼	37.0	0.0	36.0	66.0	1.0	20.0	6.0	0.0
9990006921439	F	40	에스프레소 베리에이션	숏카페라떼	14.0	0.0	36.0	66.0	1.0	20.0	6.0	0.0
9990006921439	F	40	에스프레소 베리에이션	아메리카노	30.0	0.0	36.0	66.0	1.0	20.0	6.0	0.0
