cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
9990002270243	M	50	에스프레소 베리에이션	콜드브루라떼	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	블루밍요거트피치프라페	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	블루베리요거트드링크	3.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	생딸기가득주스	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	샤인머스캣청포도에이드	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	스트로베리라떼	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	오렌지에이드	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	오렌지자몽주스	3.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	제주말차프라페	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	초콜릿라떼	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	음료	플레인요거트드링크	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	그린티라떼	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	레몬블루밍티	3.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	애플민트티	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	오렌지자몽티	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	제주유기농녹차	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	카모마일	3.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	크림카라멜	1.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
9990002270243	M	50	티 베리에이션	프렌치얼그레이	2.0	2.0	33.0	39.0	11.0	14.0	18.0	0.0
1000000281860	F	30	에스프레소 베리에이션	아메리카노	15.0	0.0	5.0	6.0	3.0	3.0	0.0	0.0
1000000281860	F	30	티 베리에이션	카모마일	1.0	0.0	5.0	6.0	3.0	3.0	0.0	0.0
1000000281860	F	30	티 베리에이션	허니레몬아이스티	1.0	0.0	5.0	6.0	3.0	3.0	0.0	0.0
1000000647731	F	30	에스프레소 베리에이션	아메리카노	32.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	음료	쑥라떼	1.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	티 베리에이션	그린티라떼	2.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	티 베리에이션	애플민트티	1.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	티 베리에이션	오렌지자몽티	1.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	티 베리에이션	유자레몬티	1.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	티 베리에이션	크림카라멜	1.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
1000000647731	F	30	티 베리에이션	허니레몬티	2.0	0.0	27.0	6.0	6.0	0.0	2.0	0.0
9990000716400	F	30	에스프레소 베리에이션	스페니쉬연유카페라떼	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	에스프레소 베리에이션	아메리카노	3.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	에스프레소 베리에이션	카페모카	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	에스프레소 베리에이션	카푸치노	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	에스프레소 베리에이션	콜드브루	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	음료	자몽에이드	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	음료	초콜릿라떼	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	티 베리에이션	TWG시나몬블랙티	5.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	티 베리에이션	애플민트티	2.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
9990000716400	F	30	티 베리에이션	허니레몬티	2.0	0.0	0.0	0.0	1.0	10.0	4.0	4.0
1000000757438	M	50	에스프레소 베리에이션	바닐라카페라떼	7.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000757438	M	50	에스프레소 베리에이션	아메리카노	20.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000757438	M	50	에스프레소 베리에이션	카페라떼	15.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000757438	M	50	음료	플레인요거트드링크	1.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000757438	M	50	티 베리에이션	로얄밀크티	2.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000757438	M	50	티 베리에이션	애플민트티	1.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000757438	M	50	티 베리에이션	잉글리쉬브렉퍼스트	1.0	0.0	14.0	33.0	0.0	0.0	0.0	0.0
1000000430893	M	50	에스프레소 베리에이션	아메리카노	102.0	0.0	16.0	34.0	34.0	22.0	10.0	0.0
1000000430893	M	50	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	16.0	34.0	34.0	22.0	10.0	0.0
1000000430893	M	50	에스프레소 베리에이션	카페라떼	1.0	0.0	16.0	34.0	34.0	22.0	10.0	0.0
1000000430893	M	50	음료	수박주스	2.0	0.0	16.0	34.0	34.0	22.0	10.0	0.0
1000000430893	M	50	음료	제주말차프라페	1.0	0.0	16.0	34.0	34.0	22.0	10.0	0.0
1000000430893	M	50	티 베리에이션	1837블랙티	3.0	0.0	16.0	34.0	34.0	22.0	10.0	0.0
