cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
1000000311165	M	30	티 베리에이션	프렌치얼그레이	18.0	0.0	196.0	86.0	97.0	87.0	10.0	0.0
1000000311165	M	30	티 베리에이션	허니레몬아이스티	2.0	0.0	196.0	86.0	97.0	87.0	10.0	0.0
9990019193766	F	40	에스프레소 베리에이션	스페니쉬연유카페라떼	2.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	에스프레소 베리에이션	아메리카노	6.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	에스프레소 베리에이션	카페라떼	14.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	음료	상그리아에이드	2.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	음료	샤인머스캣청포도에이드	1.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	음료	오렌지에이드	1.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	음료	자몽에이드	3.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	음료	초콜릿라떼	1.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	티 베리에이션	그린티라떼	1.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	티 베리에이션	시그니처뱅쇼	6.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990019193766	F	40	티 베리에이션	애플민트티	1.0	0.0	7.0	7.0	14.0	10.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	롱블랙	1.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	바닐라카페라떼	4.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	스페니쉬연유카페라떼	4.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	아메리카노	191.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	카라멜마끼아또	3.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	카페라떼	21.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	카페모카	1.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	카푸치노	2.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	에스프레소 베리에이션	콜드브루	1.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	음료	데일리오트바나나프라페	1.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	음료	레몬셔벗에이드	1.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	음료	바닐라밀크쉐이크	5.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
9990013847014	F	30	음료	블루베리요거트드링크	1.0	0.0	197.0	38.0	29.0	3.0	0.0	0.0
