1000000189198	M	30	음료	생딸기가득주스	8.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	음료	스트로베리초콜릿프라페	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	음료	스트로베리피치프라페	7.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	음료	오렌지에이드	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	음료	초콜릿라떼	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	음료	키위바나나주스	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	음료	플레인요거트드링크	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	1837블랙티	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	그나와민트티	3.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	로얄밀크티	3.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	시그니처뱅쇼	7.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	아이스버블밀크티	1.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	애플민트티	3.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	오렌지자몽티	4.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	유자레몬티	2.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	제주유기농녹차	2.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	카모마일	2.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	크림카라멜	5.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
1000000189198	M	30	티 베리에이션	허니레몬티	4.0	0.0	13.0	31.0	86.0	4.0	1.0	0.0
9990008089501	F	30	에스프레소 베리에이션	바닐라카페라떼	7.0	0.0	92.0	62.0	10.0	2.0	0.0	0.0
9990008089501	F	30	에스프레소 베리에이션	숏카페라떼	49.0	0.0	92.0	62.0	10.0	2.0	0.0	0.0
9990008089501	F	30	에스프레소 베리에이션	아메리카노	39.0	0.0	92.0	62.0	10.0	2.0	0.0	0.0
9990008089501	F	30	에스프레소 베리에이션	아이스크림카페라떼	3.0	0.0	92.0	62.0	10.0	2.0	0.0	0.0
9990008089501	F	30	에스프레소 베리에이션	오트화이트카페라떼	15.0	0.0	92.0	62.0	10.0	2.0	0.0	0.0
9990008089501	F	30	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	92.0	62.0	10.0	2.0	0.0	0.0
