cust_no	gen_cd	age	mclf_nm	menu_nm	sale_qty	t_5to8	t_8to11	t_11to14	t_14to17	t_17to20	t_20to22	t_22t
9990014525388	M	20	음료	제주말차프라페	2.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
9990014525388	M	20	음료	초콜릿라떼	1.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
9990014525388	M	20	티 베리에이션	레몬블루밍티	1.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
9990014525388	M	20	티 베리에이션	카모마일	1.0	0.0	1.0	1.0	9.0	8.0	9.0	0.0
1000000014359	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	에스프레소 베리에이션	아메리카노	4.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	음료	로얄밀크티쉐이크	1.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	음료	블루밍요거트피치프라페	1.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	음료	수박주스	1.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	음료	스트로베리라떼	1.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	티 베리에이션	로얄밀크티	4.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
1000000014359	F	20	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	0.0	6.0	6.0	2.0	0.0
9990011262313	F	30	에스프레소 베리에이션	아메리카노	26.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	음료	로얄밀크티쉐이크	6.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	음료	스트로베리라떼	1.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	1837블랙티	1.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	로얄밀크티	15.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	시그니처뱅쇼	1.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	애플민트티	1.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	유자레몬티	1.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	카모마일	4.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990011262313	F	30	티 베리에이션	프렌치얼그레이	7.0	0.0	10.0	34.0	10.0	7.0	2.0	0.0
9990029237298	M	60	에스프레소 베리에이션	아메리카노	263.0	0.0	43.0	129.0	89.0	3.0	0.0	0.0
9990029237298	M	60	에스프레소 베리에이션	카페라떼	1.0	0.0	43.0	129.0	89.0	3.0	0.0	0.0
9990003956021	F	30	에스프레소 베리에이션	아메리카노	32.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	에스프레소 베리에이션	카페라떼	2.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	음료	모카칩커피프라페	1.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	음료	초코밀크쉐이크	1.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	음료	플레인요거트드링크	1.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	티 베리에이션	로얄밀크티	1.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990003956021	F	30	티 베리에이션	시그니처뱅쇼	1.0	0.0	0.0	33.0	6.0	0.0	0.0	0.0
9990000241166	F	40	에스프레소 베리에이션	아메리카노	13.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	에스프레소 베리에이션	오트화이트카페라떼	2.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	에스프레소 베리에이션	카페라떼	1.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	음료	생딸기가득주스	2.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	음료	샤인머스캣청포도모히또	1.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	음료	오렌지에이드	2.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	티 베리에이션	시그니처뱅쇼	3.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	티 베리에이션	애플민트티	1.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990000241166	F	40	티 베리에이션	유자레몬티	1.0	0.0	0.0	5.0	13.0	0.0	8.0	0.0
9990017819647	M	30	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	에스프레소 베리에이션	아메리카노	36.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	에스프레소 베리에이션	카페라떼	5.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	에스프레소 베리에이션	카페모카	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	음료	레몬셔벗에이드	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	음료	바닐라밀크쉐이크	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	음료	오렌지자몽주스	2.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	음료	초콜릿라떼	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	음료	플레인요거트드링크	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	티 베리에이션	그나와민트티	2.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	티 베리에이션	오렌지자몽티	3.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	티 베리에이션	유자레몬티	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
9990017819647	M	30	티 베리에이션	허니레몬티	1.0	0.0	14.0	13.0	11.0	14.0	2.0	2.0
1000000220551	F	20	에스프레소 베리에이션	바닐라카페라떼	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	에스프레소 베리에이션	스페니쉬연유카페라떼	3.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	에스프레소 베리에이션	아메리카노	34.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	에스프레소 베리에이션	카라멜마끼아또	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	에스프레소 베리에이션	콜드브루	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	음료	레몬셔벗에이드	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	음료	복숭아에이드	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	음료	상그리아에이드	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	음료	스트로베리피치프라페	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	티 베리에이션	시그니처뱅쇼	3.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
1000000220551	F	20	티 베리에이션	오렌지자몽티	1.0	0.0	15.0	15.0	15.0	7.0	0.0	0.0
